frame,object_x,object_y,distance
1,-2.36934954722429,0.0389745241005239,2.36967008050927
1,-0.218549363921438,-1.35776415020845,1.37524081966095
1,0.661723789208073,-0.531853582840464,0.848967965699607
2,-2.36934954722429,0.0389745241005239,2.36967008050927
2,-0.218549363921438,-1.35776415020845,1.37524081966095
2,0.661723789208073,-0.531853582840464,0.848967965699607
3,-2.36934954722429,0.0389745241005239,2.36967008050927
3,-0.218549363921438,-1.35776415020845,1.37524081966095
3,0.661723789208073,-0.531853582840464,0.848967965699607
4,-2.36934954722429,0.0389745241005239,2.36967008050927
4,-0.218549363921438,-1.35776415020845,1.37524081966095
4,0.661723789208073,-0.531853582840464,0.848967965699607
5,-2.36934954722429,0.0389745241005239,2.36967008050927
5,-0.218549363921438,-1.35776415020845,1.37524081966095
5,0.661723789208073,-0.531853582840464,0.848967965699607
6,-2.37064235283849,0.0395179204434313,2.370971706096
6,-0.218882838143675,-1.35942877820519,1.37693728972902
6,0.665040228100319,-0.536282669157467,0.854328745993239
7,-2.37064235283849,0.0395179204434313,2.370971706096
7,-0.218882838143675,-1.35942877820519,1.37693728972902
7,0.665040228100319,-0.536282669157467,0.854328745993239
8,-2.37064235283849,0.0395179204434313,2.370971706096
8,-0.218882838143675,-1.35942877820519,1.37693728972902
8,0.665040228100319,-0.536282669157467,0.854328745993239
9,-2.37064235283849,0.0395179204434313,2.370971706096
9,-0.218882838143675,-1.35942877820519,1.37693728972902
9,0.665040228100319,-0.536282669157467,0.854328745993239
10,-2.37064235283849,0.0395179204434313,2.370971706096
10,-0.218882838143675,-1.35942877820519,1.37693728972902
10,0.665040228100319,-0.536282669157467,0.854328745993239
11,-2.37064235283849,0.0395179204434313,2.370971706096
11,-0.218882838143675,-1.35942877820519,1.37693728972902
11,0.665040228100319,-0.536282669157467,0.854328745993239
12,-2.37064235283849,0.0395179204434313,2.370971706096
12,-0.218882838143675,-1.35942877820519,1.37693728972902
12,0.665040228100319,-0.536282669157467,0.854328745993239
13,-2.37048032518238,0.0390317450746732,2.37080164695411
13,-0.218818006358127,-1.35773434468062,1.3752541112943
13,0.663247024727215,-0.534102674528206,0.851564608674929
14,-2.37048032518238,0.0390317450746732,2.37080164695411
14,-0.218818006358127,-1.35773434468062,1.3752541112943
14,0.663247024727215,-0.534102674528206,0.851564608674929
15,-2.37048032518238,0.0390317450746732,2.37080164695411
15,-0.218818006358127,-1.35773434468062,1.3752541112943
15,0.663247024727215,-0.534102674528206,0.851564608674929
16,-2.37048032518238,0.0390317450746732,2.37080164695411
16,-0.218818006358127,-1.35773434468062,1.3752541112943
16,0.663247024727215,-0.534102674528206,0.851564608674929
17,-2.37048032518238,0.0390317450746732,2.37080164695411
17,-0.218818006358127,-1.35773434468062,1.3752541112943
17,0.663247024727215,-0.534102674528206,0.851564608674929
18,-2.36982825382231,0.0386128693954694,2.3701428029335
18,-0.219273694049309,-1.35973440454723,1.37730120300951
18,0.664615864873338,-0.536550807512871,0.85416685541178
19,-2.36982825382231,0.0386128693954694,2.3701428029335
19,-0.219273694049309,-1.35973440454723,1.37730120300951
19,0.664615864873338,-0.536550807512871,0.85416685541178
20,-2.36982825382231,0.0386128693954694,2.3701428029335
20,-0.219273694049309,-1.35973440454723,1.37730120300951
20,0.664615864873338,-0.536550807512871,0.85416685541178
21,-2.36982825382231,0.0386128693954694,2.3701428029335
21,-0.219273694049309,-1.35973440454723,1.37730120300951
21,0.664615864873338,-0.536550807512871,0.85416685541178
22,-2.36982825382231,0.0386128693954694,2.3701428029335
22,-0.219273694049309,-1.35973440454723,1.37730120300951
22,0.664615864873338,-0.536550807512871,0.85416685541178
23,-2.36982825382231,0.0386128693954694,2.3701428029335
23,-0.219273694049309,-1.35973440454723,1.37730120300951
23,0.664615864873338,-0.536550807512871,0.85416685541178
24,-2.36906740613672,0.0396686637972615,2.36939949727918
24,-0.219669077647556,-1.35817590569891,1.37582567736453
24,0.659197402274602,-0.531372854457868,0.846698485660797
25,-2.36906740613672,0.0396686637972615,2.36939949727918
25,-0.219669077647556,-1.35817590569891,1.37582567736453
25,0.659197402274602,-0.531372854457868,0.846698485660797
26,-2.36906740613672,0.0396686637972615,2.36939949727918
26,-0.219669077647556,-1.35817590569891,1.37582567736453
26,0.659197402274602,-0.531372854457868,0.846698485660797
27,-2.36906740613672,0.0396686637972615,2.36939949727918
27,-0.219669077647556,-1.35817590569891,1.37582567736453
27,0.659197402274602,-0.531372854457868,0.846698485660797
28,-2.36906740613672,0.0396686637972615,2.36939949727918
28,-0.219669077647556,-1.35817590569891,1.37582567736453
28,0.659197402274602,-0.531372854457868,0.846698485660797
29,-2.36906740613672,0.0396686637972615,2.36939949727918
29,-0.219669077647556,-1.35817590569891,1.37582567736453
29,0.659197402274602,-0.531372854457868,0.846698485660797
30,-2.36950036482246,0.0384427134416262,2.36981219110513
30,-0.219156167927497,-1.35793731386133,1.37550833306003
30,0.663602734923008,-0.536537553388348,0.853370456480215
31,-2.36950036482246,0.0384427134416262,2.36981219110513
31,-0.219156167927497,-1.35793731386133,1.37550833306003
31,0.663602734923008,-0.536537553388348,0.853370456480215
32,-2.36950036482246,0.0384427134416262,2.36981219110513
32,-0.219156167927497,-1.35793731386133,1.37550833306003
32,0.663602734923008,-0.536537553388348,0.853370456480215
33,-2.36950036482246,0.0384427134416262,2.36981219110513
33,-0.219156167927497,-1.35793731386133,1.37550833306003
33,0.663602734923008,-0.536537553388348,0.853370456480215
34,-2.36950036482246,0.0384427134416262,2.36981219110513
34,-0.219156167927497,-1.35793731386133,1.37550833306003
34,0.663602734923008,-0.536537553388348,0.853370456480215
35,-2.36950036482246,0.0384427134416262,2.36981219110513
35,-0.219156167927497,-1.35793731386133,1.37550833306003
35,0.663602734923008,-0.536537553388348,0.853370456480215
36,-2.37060556085878,0.0396350693284415,2.37093687471751
36,-0.218723288212285,-1.35703072410586,1.37454438377728
36,0.661769653180412,-0.532029200612358,0.84911374042277
37,-2.37060556085878,0.0396350693284415,2.37093687471751
37,-0.218723288212285,-1.35703072410586,1.37454438377728
37,0.661769653180412,-0.532029200612358,0.84911374042277
38,-2.37060556085878,0.0396350693284415,2.37093687471751
38,-0.218723288212285,-1.35703072410586,1.37454438377728
38,0.661769653180412,-0.532029200612358,0.84911374042277
39,-2.37060556085878,0.0396350693284415,2.37093687471751
39,-0.218723288212285,-1.35703072410586,1.37454438377728
39,0.661769653180412,-0.532029200612358,0.84911374042277
40,-2.37060556085878,0.0396350693284415,2.37093687471751
