,timestamp,x,y
105,6287:987000000,-1.2655631029893744,2.455513344543675
106,6287:987000000,-1.3075020019485708,2.4314759684886713
107,6287:987000000,-1.350167079113894,2.408827754918905
108,6287:987000000,-1.394109292247187,2.388290809775166
109,6287:987000000,-1.43030625941566,2.354705327060724
110,6287:987000000,-1.4798019668364815,2.3428238322302755
111,6287:987000000,-1.5159174091403984,2.3095126754355055
112,6287:987000000,-1.574621135362263,2.309835369275282
113,6287:987000000,-1.6140103435652056,2.2808449015425403
114,6287:987000000,-1.652173605672472,2.2502386196866526
115,6287:987000000,-1.694631668247058,2.2253926442616643
116,6287:987000000,-1.7256102031031677,2.185670382158327
117,6287:987000000,-1.7750623665341623,2.16918533273565
118,6287:987000000,-1.8336763539394574,2.162501081811985
119,6287:987000000,-1.8674524436972724,2.125803575886372
120,6287:987000000,-1.9151531430066209,2.104683098534661
121,6287:987000000,-1.960868993572522,2.0806158266034136
122,6287:987000000,-2.0053732012540215,2.054613978188336
123,6287:987000000,-2.0494206278483778,2.027546179115363
124,6287:987000000,-2.108107925071459,2.0138698694777535
125,6287:987000000,-2.150215280413784,1.9833303693243036
126,6287:987000000,-2.185575732669528,1.9463026604572358
127,6287:987000000,-2.2440620180376345,1.9290724880708914
128,6287:987000000,-2.3128422920724803,1.9188773285344491
129,6287:987000000,-2.3616508912626633,1.8906134580353973
130,6287:987000000,-2.390080308281312,1.8457085811879996
131,6287:987000000,-2.4425701516607177,1.8189367521879511
132,6287:987000000,-2.48944876494732,1.7870126059733284
133,6287:987000000,-2.5514500977948105,1.7647201105595487
134,6287:987000000,-2.6161426509873564,1.742609810862855
135,6287:987000000,-2.6519626587624363,1.700260259240262
136,6287:987000000,-2.7067654242165493,1.6693178269483515
137,6287:987000000,-2.7866181945917923,1.6519892882991425
138,6287:987000000,-2.822683819018064,1.6073175021267043
139,6287:987000000,-2.898009094453577,1.583732506536718
140,6287:987000000,-2.9601425650440105,1.5510712634138328
141,6287:987000000,-3.013845527650951,1.5126179296482585
142,6287:987000000,-3.0767889256918353,1.4774083626966368
143,6287:987000000,-3.153998441822337,1.4471471276694845
144,6287:987000000,-2.0957956068453,0.16867912434677357
145,6287:987000000,-2.080174875294211,0.1308453732571948
146,6287:987000000,-2.131980368772474,0.09669897289249244
147,6287:987000000,-2.5036228844619535,-0.10556474540653664
148,6287:987000000,-2.5773248011956804,-0.1538757143809549
149,6287:987000000,-2.6710863557118514,-0.2064194035627865
150,6287:987000000,-3.1550747495002494,-0.35521114147160726
151,6287:987000000,-3.129791834810853,-0.40792329474704764
152,6287:987000000,1.4499750796045585,-1.2727530332584014
153,6287:987000000,1.4121675582715556,-1.1964870002953234
154,6287:987000000,1.3601825869846906,-1.1121601859738024
155,6287:987000000,1.3324670875252094,-1.0511507690145263
156,6287:987000000,1.2963241001079204,-0.9863466870882576
157,6287:987000000,1.2515272412014486,-0.9181445837580933
158,6287:987000000,1.2357835845247385,-0.8737606071555996
159,6287:987000000,1.208096303292627,-0.8228702251619218
160,6287:987000000,1.1731786943639928,-0.7693939717869348
161,6287:987000000,1.1606469938220894,-0.732466206617871
162,6287:987000000,1.1400542408934562,-0.6918864810081108
163,6287:987000000,1.1210364540903783,-0.6537908929232145
164,6287:987000000,1.0989122250511167,-0.6153839497882604
165,6287:987000000,1.071034277677461,-0.5753977563165292
166,6287:987000000,1.0486261963371382,-0.5399390096590385
167,6287:987000000,1.0396205965626886,-0.5124974081164414
168,6287:987000000,0.9955058765217717,-0.4692868698067273
169,6287:987000000,0.994179178634937,-0.44757723328107357
170,6287:987000000,0.9849614502385796,-0.42286516868034046
171,6287:987000000,0.9664890603560585,-0.39505877324803285
172,6287:987000000,0.9675547734480409,-0.3758792350498808
173,6287:987000000,0.94692147063429,-0.3489258550193638
174,6287:987000000,0.9509424321505114,-0.3316330544850206
175,6287:987000000,0.9349210070778103,-0.30781143472681727
176,6287:987000000,0.9191196554578778,-0.2848882533373026
177,6287:987000000,0.9040316476291972,-0.26296974318954003
178,6287:987000000,0.8931793146103552,-0.24295057169702772
179,6287:987000000,0.8866562850205113,-0.22459558895226825
180,6287:987000000,0.8811943360591189,-0.20687891288900662
181,6287:987000000,0.862574407453489,-0.18665028422973995
182,6287:987000000,0.8628755693312353,-0.17097235579738387
183,6287:987000000,0.8572001840503516,-0.15431632484932592
184,6287:987000000,0.8433784909732762,-0.13664298327095403
185,6287:987000000,0.822811872328095,-0.11857975059298138
186,6287:987000000,0.7989157264087894,-0.10090465627700745
187,6287:987000000,0.8196862155444892,-0.08899111020012147
188,6287:987000000,0.8032188337255398,-0.07301244483488689
189,6287:987000000,0.813295752979219,-0.059605183300527394
190,6287:987000000,0.7816263020590111,-0.0435539233356436
191,6287:987000000,0.7780768248992648,-0.029714857061833803
192,6287:987000000,0.7712023385493484,-0.01594961686516985
193,6287:987000000,0.760376052502519,-0.002422194380028772
194,6288:187000000,0.7705050706863403,0.0
195,6288:187000000,0.7570907667438106,0.013245166830991133
196,6288:187000000,0.7414360730678078,0.02595052420410432
197,6288:187000000,0.7308909324683674,0.038391754229505484
198,6288:187000000,0.7292349949020479,0.05110957481697164
199,6288:187000000,0.7093189058413407,0.06219939719416209
200,6288:187000000,0.7248663699864494,0.07636129006107718
201,6288:187000000,0.7255635231746587,0.0892929018815417
202,6288:187000000,0.7067978355790345,0.09956312952426269
203,6288:187000000,0.6837411160719746,0.10854466937826913
204,6288:187000000,0.6904475760391118,0.12202749329858453
205,6288:187000000,0.6851293151392625,0.13348651249983412
206,6288:187000000,0.6908407367865192,0.14718712637562048
207,6288:187000000,0.6807386038504245,0.15753139138346625
208,6288:187000000,0.6763943201891803,0.16904384430962
209,6288:187000000,0.6730959217133515,0.18078565089684162
210,6288:187000000,0.650887367169607,0.1870869551646884
211,6288:187000000,0.6634432649615218,0.20332520503418355
212,6288:187000000,0.644488516403653,0.20991685787169748
213,6288:187000000,0.6709904020324958,0.2316074215107789
214,6288:187000000,0.7316885326748529,0.2669716751367894
215,6288:187000000,0.8309808283464166,0.3197796446816921
216,6288:187000000,0.9500992692712151,0.3848316858455639
217,6288:187000000,1.1115742007127773,0.4730348775913734
218,6288:187000000,1.3641744560323854,0.608929394290261
219,6288:187000000,1.5117705427566366,0.7067797044618295
220,6288:187000000,1.520914674560473,0.7437460817832978
221,6288:187000000,1.4933620419121207,0.7629255723207686
222,6288:187000000,1.4870265947423476,0.792789926809952
223,6288:187000000,1.4734454850652798,0.8189656025910285
224,6288:187000000,1.4480546081264047,0.838338313197365
225,6288:187000000,1.4332139560075512,0.8635668818245723
226,6288:187000000,1.4320723240768554,0.897392541870934
227,6288:187000000,1.4092880184830756,0.9178323853403354
228,6288:187000000,1.4041875683985188,0.949899684167999
229,6288:187000000,1.384862652560588,0.972564901041213
230,6288:187000000,1.3562151586676494,0.9883157568407512
231,6288:187000000,1.3484281918736025,1.0192257871972021
232,6288:187000000,1.3322086217228677,1.0440793414267233
233,6288:187000000,1.3235122357754894,1.0751599865882806
234,6288:187000000,1.3071406884422982,1.1003670878282465
235,6288:187000000,1.3072337488327246,1.1401059917346978
236,6288:187000000,1.2882260961178558,1.1638234974356643
237,6288:187000000,1.267844885828826,1.186341760627385
238,6288:187000000,1.2502533302815493,1.2115879314027505
239,6288:187000000,1.2363286214426406,1.2407587497797878
240,6288:187000000,1.2140180413329777,1.2617606255251355
241,6288:187000000,1.1966537500973744,1.2880694456240889
242,6288:187000000,1.1838657660470726,1.3198709539697662
243,6288:187000000,1.1715413103376973,1.3530166782327808
244,6288:187000000,1.1558864814563434,1.3831042695571485
245,6288:187000000,1.1577718966106336,1.435669416383539
246,6288:187000000,1.130944000406084,1.4537249421582283
247,6288:187000000,1.1145454102963677,1.4855519030312447
248,6288:187000000,1.0929926969862123,1.5111849791779746
249,6288:187000000,1.0673487365758545,1.5314458583422783
250,6288:187000000,1.0597272692944817,1.5786778651622324
251,6288:187000000,1.0380426364430146,1.6064007194962557
252,6288:187000000,1.0289678308016987,1.6551704519188817
253,6288:187000000,1.0066614535680845,1.6842994222366288
254,6288:187000000,0.9781250959674743,1.7035307731470724
255,6288:187000000,0.9696206810140519,1.7592871464035396
256,6288:187000000,0.9453499043859818,1.7885626616061083
257,6288:187000000,0.919046135280677,1.8149494395803447
258,6288:187000000,0.9145677866369468,1.887310588825791
259,6288:187000000,0.8713079256952618,1.8811984296996545
260,6288:187000000,0.8530791329287388,1.9296532724712565
261,6288:187000000,0.5387911641016953,2.8190667173819888
262,6288:187000000,0.4817440123160879,2.7838347888399815
263,6288:187000000,0.4252317297913454,2.7419063321669688
264,6288:187000000,0.38495309757780344,2.80539130446277
265,6288:187000000,0.34419860531953217,2.881830434173017
266,6288:187000000,0.3014150428835416,2.9628893326942958
267,6288:187000000,0.25638718680951916,3.049120003458982
268,6288:187000000,0.20933257037331798,3.148189692618875
269,6288:187000000,0.1575852979378597,3.219887388988516
270,6288:187000000,0.10064272049060875,3.2031905971664405
271,6288:187000000,0.04419991791963816,3.175953873612658
272,6288:187000000,-0.011288034413656936,3.1558180631133763
273,6288:187000000,-0.06564289382254354,3.1150184493235287
274,6288:187000000,-0.1190500008948324,3.0856294514229314
275,6288:187000000,-0.172575698165299,3.0754056082856267
276,6288:187000000,-0.22349454640791253,3.0332340895283227
277,6288:187000000,-0.27329314098880964,2.993535597876487
278,6288:187000000,-0.321623633469982,2.9516696500625432
279,6288:187000000,-0.3737003154521189,2.9494979415307983
280,6288:187000000,-0.42085290311814527,2.912178852893414
281,6288:187000000,-0.46722386319906095,2.8766355974914264
282,6288:187000000,-0.515958272772204,2.8596391604882507
283,6288:187000000,-0.5620004448311227,2.8305334154725683
284,6288:187000000,-0.6085234599231978,2.806878916067158
285,6288:187000000,-0.6567362487667573,2.792435655183545
286,6288:187000000,-0.6993604371595066,2.7563958694845403
287,6288:187000000,-0.7491173709153229,2.7497925946620225
288,6288:187000000,-0.7907560662205522,2.7144822941968703
289,6288:187000000,-0.8363091668837641,2.6944098808383488
290,6288:187000000,-0.8783700724186905,2.6643776927383813
291,6288:187000000,-0.9211040565909112,2.637902400893251
292,6288:187000000,-0.9672081062580224,2.621664308286315
293,6288:187000000,-1.0137134816663587,2.6063882612608835
294,6288:187000000,-1.054214649777283,2.5761976155163566
295,6288:187000000,-1.0899678320660513,2.5360762039190754
296,6288:187000000,-1.1388722662872173,2.527072985831724
297,6288:187000000,-1.1859778437567743,2.5132833713822724
298,6288:187000000,-1.2233370529261094,2.4791390169806444
299,6288:187000000,-1.266955848761429,2.4582156245175137
300,6288:187000000,-1.307657036632626,2.4317642763520633
301,6288:187000000,-1.3633762624279908,2.4323942067151454
302,6288:187000000,-1.3928880147013007,2.38619860225941
303,6288:187000000,-1.4463138375239983,2.3810585148461456
304,6288:187000000,-1.4851846089597975,2.3513456361807257
305,6288:187000000,-1.5261745835348157,2.3251395652219964
306,6288:187000000,-1.5642733457117284,2.2946560413773835
307,6288:187000000,-1.6074156298988687,2.2715255566554613
308,6288:187000000,-1.659474983479816,2.2601829997824243
309,6288:187000000,-1.6985830542278617,2.2305816097820688
310,6288:187000000,-1.7427018302819623,2.207318760940746
311,6288:187000000,-1.7923603429069113,2.1903240359954337
312,6288:187000000,-1.8234950727746653,2.1504940384284605
313,6288:187000000,-1.8737367419577926,2.1329572700857815
314,6288:187000000,-1.9209512215954156,2.111054974357946
315,6288:187000000,-1.9448130805393862,2.063579407099198
316,6288:187000000,-2.0084934826067364,2.0578108762416054
317,6288:187000000,-2.047130316386325,2.0252803132453856
318,6288:187000000,-2.094886481384821,2.001239459642064
319,6288:187000000,-2.1514574598774745,1.9844761393673915
320,6288:187000000,-2.2064428732237413,1.964885302353242
321,6288:187000000,-2.2469694327242293,1.9315718012085148
322,6288:187000000,-2.298857486915601,1.907274667319075
323,6288:187000000,-2.3416256322748006,1.8745822892105861
324,6288:187000000,-2.3897553637932356,1.845457647013121
325,6288:187000000,-2.4465305488719284,1.8218859866391444
326,6288:187000000,-2.5106402616270267,1.8022245967719739
327,6288:187000000,-2.5673805071058746,1.7757384384135708
328,6288:187000000,-2.5990059923149365,1.7311951009208353
329,6288:187000000,-2.660531163193761,1.705753808524438
330,6288:187000000,-2.7124545685914927,1.6728264391244232
331,6288:187000000,-2.7549205860560018,1.6331980129577799
332,6288:187000000,-2.8308818643336373,1.6119857053559037
333,6288:187000000,-2.889191707438199,1.5789138941777385
334,6288:187000000,-2.941159074989603,1.5411241932117405
335,6288:187000000,-3.027769468337315,1.5196062116090694
336,6288:187000000,-3.0733608740984506,1.4757622854992276
337,6288:187000000,-3.130838927348704,1.4365208621633503
338,6288:187000000,-2.0850393256019033,0.16781341010658823
339,6288:187000000,-2.066080006785859,0.12995878994495016
340,6288:187000000,-2.1357604238671635,0.09687042261618009
341,6288:187000000,-2.5107874340751573,-0.1058668371714603
342,6288:187000000,-2.591622814017101,-0.15472935802575416
343,6288:187000000,-2.7055889860258557,-0.20908573906164993
344,6288:187000000,-3.1587318743270143,-0.3556228754517372
345,6288:187000000,-3.136434025697724,-0.40878900867753176
346,6288:187000000,1.443991938547183,-1.2675011768394178
347,6288:187000000,1.4107325980662349,-1.1952712017723006
348,6288:187000000,1.3732466027657022,-1.1228420446886562
349,6288:187000000,1.3105720499867821,-1.0338783082073588
350,6288:187000000,1.2816654965936587,-0.975193253303891
351,6288:187000000,1.2704219931385394,-0.9320061391293042
352,6288:187000000,1.230118789706018,-0.8697553147870973
353,6288:187000000,1.1928359782945244,-0.8124759651737002
354,6288:187000000,1.1742197975905575,-0.7700767480343854
355,6288:187000000,1.1439517157980852,-0.7219300771764781
356,6288:187000000,1.1273008054425229,-0.6841465601706644
357,6288:187000000,1.1057479677307198,-0.6448746144988559
358,6288:187000000,1.1003774294245787,-0.6162044550424868
359,6288:187000000,1.0788826059759533,-0.5796141577780966
360,6288:187000000,1.0553608956559402,-0.5434067152086872
361,6288:187000000,1.0450315509843107,-0.515164823638687
362,6288:187000000,1.011451279228623,-0.476803619130449
363,6288:187000000,1.00992980408885,-0.45466812948429963
364,6288:187000000,0.9902175490132419,-0.4251217251114675
365,6288:187000000,0.9735770714864077,-0.3979560445124304
366,6288:187000000,0.9641817617279931,-0.3745688750579315
367,6288:187000000,0.9422948449133614,-0.34722101529865473
368,6288:187000000,0.9417468351743162,-0.32842616854752765
369,6288:187000000,0.9323383392249192,-0.3069611225708138
370,6288:187000000,0.9242773977748531,-0.28648693550139476
371,6288:187000000,0.9047854563719044,-0.2631890152603836
372,6288:187000000,0.9014447830842882,-0.24519883277768406
373,6288:187000000,0.8630153453831236,-0.21860719091015515
374,6288:187000000,0.8788744768444205,-0.20633427712280472
375,6288:187000000,0.8668718628182095,-0.18758019967628994
376,6288:187000000,0.8712557812578057,-0.17263283226246393
377,6288:187000000,0.8449911683809683,-0.1521184130159141
378,6288:187000000,0.8280824129515677,-0.13416473447091706
379,6288:187000000,0.8130883503952183,-0.11717844265800528
380,6288:187000000,0.8050019438552106,-0.10167335772968611
381,6288:187000000,0.8159598740495393,-0.08858655140636391
382,6288:187000000,0.7807999014706075,-0.07097456800009193
383,6288:187000000,0.7820273928092012,-0.057313573719863016
384,6288:187000000,0.7838784269603971,-0.04367941665008155
385,6288:187000000,0.7789976414530283,-0.029750023168058335
386,6288:187000000,0.7516006551432153,-0.015544224759087464
387,6288:187000000,0.7546840166204346,-0.0024040622764740487
388,6288:387000000,0.7687548995018005,0.0
389,6288:387000000,0.743465322601213,0.013006792135720115
390,6288:387000000,0.7430880175500114,0.026008342843939155
391,6288:387000000,0.7572533669070676,0.03977650270414308
392,6288:387000000,0.7367567695618571,0.05163675015471521
393,6288:387000000,0.7393145202069362,0.06482967973230426
394,6288:387000000,0.7244804790800977,0.07632063825454848
395,6288:387000000,0.7223480900483753,0.08889718828034573
396,6288:387000000,0.6978454473458808,0.0983020506918993
397,6288:387000000,0.6992642923003498,0.11100899102253342
398,6288:387000000,0.6935820063301421,0.12258146246960806
399,6288:387000000,0.6652384076259805,0.12961108662659582
400,6288:387000000,0.6590224831397989,0.14040808589469042
401,6288:387000000,0.6962913882345925,0.16113049939653754
402,6288:387000000,0.6611962332874319,0.16524555245627523
403,6288:387000000,0.6669832669541678,0.17914386369579346
404,6288:387000000,0.6453799104551825,0.18550392658036727
405,6288:387000000,0.6660620537432472,0.2041277842359129
406,6288:387000000,0.6616466289110314,0.21550544009292374
407,6288:387000000,0.680705110876681,0.23496067166057866
408,6288:387000000,0.7473991115815651,0.2727040043736035
409,6288:387000000,0.8295012379195095,0.31921026584062745
410,6288:387000000,0.9649725277361363,0.3908560048974697
411,6288:387000000,1.1411441305489072,0.4856184803157349
412,6288:387000000,1.3619839305040813,0.6079516048460817
413,6288:387000000,1.5043755900054552,0.7033224320966339
414,6288:387000000,1.5187379521771869,0.7426816376229659
415,6288:387000000,1.4874594381531863,0.759910062869891
416,6288:387000000,1.4809365389608062,0.7895430885258302
417,6288:387000000,1.472438429619712,0.8184058643596642
418,6288:387000000,1.4501718040403115,0.8395640449074899
419,6288:387000000,1.437148224781987,0.8659374310391944
420,6288:387000000,1.4310815710232134,0.8967716972486156
421,6288:387000000,1.4076182223965734,0.9167448908714929
422,6288:387000000,1.4015568702012853,0.9481200790476206
423,6288:387000000,1.3842829788037623,0.9721578062662178
424,6288:387000000,1.3728253848905443,1.0004201402756803
425,6288:387000000,1.3557048952678958,1.0247259716267074
426,6288:387000000,1.3377732347181273,1.0484404432666674
427,6288:387000000,1.3254003341009328,1.076693790141726
428,6288:387000000,1.3109396191593854,1.1035650743701573
429,6288:387000000,1.2988691178424316,1.1328107655219426
430,6288:387000000,1.2740504118875908,1.1510167436762673
431,6288:387000000,1.2762019977810324,1.194161637505036
432,6288:387000000,1.2424695095932143,1.2040448335538803
433,6288:387000000,1.227778534147994,1.2321780250127474
434,6288:387000000,1.2178570996156841,1.2657506589639274
435,6288:387000000,1.206023026924109,1.2981544674669807
436,6288:387000000,1.1940919674408803,1.3312719646047804
437,6288:387000000,1.167670016318998,1.3485457088120496
438,6288:387000000,1.157153551310862,1.3846204130139037
439,6288:387000000,1.1343977640045013,1.4066848405656627
440,6288:387000000,1.1182825289941927,1.4374497801791377
441,6288:387000000,1.1118664053178668,1.4819811190082017
442,6288:387000000,1.0846353466811636,1.4996300051314486
443,6288:387000000,1.079024755091346,1.548198761666867
444,6288:387000000,1.0644468963934537,1.58570870323619
445,6288:387000000,1.0358716486938289,1.603041053756263
446,6288:387000000,1.0273778886030822,1.652612912928223
447,6288:387000000,0.9903938503025554,1.6570812202441034
448,6288:387000000,0.9792628164049321,1.7055122597528634
449,6288:387000000,0.9701005718975938,1.7601578640765667
450,6288:387000000,0.9536470670828128,1.8042605479950236
451,6288:387000000,0.9234841167198266,1.8237136480532876
452,6288:387000000,0.9060176742728656,1.8696664974460597
453,6288:387000000,0.8758541683220101,1.8910140003357738
454,6288:387000000,0.8580561714509953,1.9409112651954674
455,6288:387000000,0.5379719698609248,2.8147805238192616
456,6288:387000000,0.48244167938847393,2.7878663695498256
457,6288:387000000,0.4279230918227423,2.7592603113718175
458,6288:387000000,0.38409509111577056,2.7991384807216297
459,6288:387000000,0.3455930228530857,2.8935053068309364
460,6288:387000000,0.301223717631154,2.9610086185005016
461,6288:387000000,0.2563198041229767,3.048318645559704
462,6288:387000000,0.20913520624404305,3.1452214984369187
463,6288:387000000,0.15806834418402477,3.2297573104639223
464,6288:387000000,0.10077271504960207,3.2073279788570423
465,6288:387000000,0.04423927322058177,3.178781720956318
466,6288:387000000,-0.011224035701711538,3.137925816884137
467,6288:387000000,-0.06563969913860412,3.114866848764328
468,6288:387000000,-0.11958685064527536,3.0995439359966794
469,6288:387000000,-0.1711407374849645,3.04983372202999
470,6288:387000000,-0.22322575996117755,3.02958616063635
471,6288:387000000,-0.27326964404751247,2.993278222481116
472,6288:387000000,-0.3212237693744245,2.9479999361728235
473,6288:387000000,-0.3725340519659263,2.9402929941182014
474,6288:387000000,-0.42048198914244644,2.9096122367948447
475,6288:387000000,-0.4694565136841245,2.8903817315568303
476,6288:387000000,-0.5177478485218575,2.869557677477761
477,6288:387000000,-0.5620664239680451,2.830865721529442
478,6288:387000000,-0.6112395999136656,2.819407399477301
479,6288:387000000,-0.6561789015399855,2.790065820609501
480,6288:387000000,-0.7032612051590397,2.771770003093528
481,6288:387000000,-0.7454006090346699,2.736149439807592
482,6288:387000000,-0.7883799874137606,2.7063257663797913
483,6288:387000000,-0.8366730058504602,2.695582092438699
484,6288:387000000,-0.8850967510539552,2.684781862990526
485,6288:387000000,-0.9261442672384087,2.652336800213182
486,6288:387000000,-0.9680019738669966,2.6238161248007614
487,6288:387000000,-1.012685051960561,2.6037440356870882
488,6288:387000000,-1.0554196534073512,2.579142298061914
489,6288:387000000,-1.0933197662071008,2.5438752968483653
490,6288:387000000,-1.1426313599938207,2.5354141356150413
491,6288:387000000,-1.1836236314513815,2.5082944058033667
492,6288:387000000,-1.224826961043496,2.482158372387803
493,6288:387000000,-1.2656338816938126,2.455650673178531
494,6288:387000000,-1.317935734560417,2.450878898709453
495,6288:387000000,-1.3560894300276407,2.4193937978006237
496,6288:387000000,-1.407863418286549,2.411853419248451
497,6288:387000000,-1.4454850334613243,2.379694059276843
498,6288:387000000,-1.4805688240015096,2.344037921197859
499,6288:387000000,-1.5291357437761774,2.3296509172720388
500,6288:387000000,-1.5685218846834013,2.3008882869405403
501,6288:387000000,-1.6093707004889766,2.2742883721512737
502,6288:387000000,-1.6457047359154389,2.2414281045549367
503,6288:387000000,-1.694098384249356,2.224692334980288
504,6288:387000000,-1.7413117542142174,2.2055580805247668
505,6288:387000000,-1.781932998817127,2.177581474221048
506,6288:387000000,-1.8261069663615803,2.153574310852297
507,6288:387000000,-1.871766545690579,2.1307145086788304
508,6288:387000000,-1.918000834950921,2.1078126075908363
509,6288:387000000,-1.9511238266686655,2.0702755394350625
510,6288:387000000,-2.0142561028730186,2.0637149943093505
511,6288:387000000,-2.0594461005999425,2.037464645190627
512,6288:387000000,-2.081161294694319,1.988127825460421
513,6288:387000000,-2.1600014744645644,1.9923570263468873
